primaryName,count,mean_rat
Juliette Angelo,1,6.0
Keenan Lehmann,2,6.0
Ken Takeuchi,1,6.0
Shae Norris,1,6.0
Ankur Vikal,1,6.0
Deanna Oliver,2,6.0
Fabian Svegaard Tapia,1,6.0
Jelly Howie,1,6.0
William Wellman Jr.,1,6.0
Myleene Klass,1,6.0
Brett Dier,6,6.0
Danny Morgan,1,6.0
Lucy Pinder,1,6.0
Andrew Dice Clay,4,6.0
Evgeniy Stychkin,4,6.0
Stéphan Wojtowicz,1,6.0
Jamie Lynn Spears,1,6.0
Dusty Lane,1,6.0
Tuulia Eloranta,1,6.0
Mike Mazurki,1,6.0
Oksana Orlan,1,6.0
Spencer Klein,1,6.0
Dimitri Durdaine,1,6.0
Yeong-Seon Kim,1,6.0
Jess Conrad,2,6.0
Fabio Volo,2,6.0
Sabrina Scharf,2,6.0
Peter DuPre,1,6.0
Wolfgang Stumph,1,6.0
Vic Trevino,1,6.0
Sidharth Shukla,1,6.0
Virginia Leith,3,6.0
Karin Cherches,1,6.0
Juliette Darche,1,6.0
Anna Khilkevich,1,6.0
Kyle Dunnigan,1,6.0
Guangjie Li,1,6.0
Autumn Federici,1,6.0
Vinnie McCabe,1,6.0
Billy Rosemberg,1,6.0
Mihajlo Jovanovic,1,6.0
Spyros Kalogirou,1,6.0
Tugrul Çetiner,1,6.0
Yada Beener,1,6.0
Jeremy Slate,5,6.0
Sharon Gurney,1,6.0
Paul Ashcroft,1,6.0
Renee Lawless,1,6.0
Dan Schneider,1,6.0
Nico Evers-Swindell,2,6.0
Judson Mills,4,6.0
Nicholas Fry,1,6.0
Mateusz Dopieralski,2,6.0
Claudia Schmutzler,1,6.0
George S. McDonald,1,6.0
Francisco Pedrasa,1,6.0
Portia Dawson,1,6.0
Kris Lemche,6,6.0
Pepi Sonuga,2,6.0
Maulik Pancholy,3,6.0
Menzi Ngubane,1,6.0
Jonathan Patrick Moore,3,6.0
Katie Ryan,1,6.0
Jonathan Velasquez,1,6.0
Milton Velasquez,1,6.0
Nate Hartley,2,6.0
Kick Gurry,2,6.0
Afroditi-Piteni Bijker,1,6.0
Myles Erlick,1,6.0
Robert Klein,2,6.0
Jean Byron,3,6.0
Fiona Reid,1,6.0
Peter Whitford,1,6.0
Hakan Atalay,1,6.0
Carole André,2,6.0
Erol Büyükburç,2,6.0
Jeff Shuter,1,6.0
L.L. Junior,1,6.0
Malcolm Gets,2,6.0
Heinrich Heilinger,1,6.0
James Eckhouse,1,6.0
Noel Gugliemi,1,6.0
Chico Benymon,2,6.0
Winslow M. Iwaki,1,6.0
Lawrence O'Donnell,1,6.0
Jude Akuwudike,1,6.0
Mats Melin,1,6.0
Elena Cucci,1,6.0
Helge Reiss,1,6.0
Wayne Chin,1,6.0
Jerry Damons,1,6.0
Lisa Brenner,2,6.0
Robert Drivas,1,6.0
Alex Billig,1,6.0
Maria Sid,1,6.0
Paul Glover,1,6.0
Kyeong-ik Kim,1,6.0
Lee Hana,1,6.0
Noah Valentyn,1,6.0
Ursula Bedena,1,6.0
Lindsy Drummer,1,6.0
Billy Bell,1,6.0
Yann Collette,1,6.0
George McCluskey,1,6.0
Terence Schreurs,1,6.0
Chuck Morrongiello,1,6.0
Julie Warner,3,6.0
Ronan Keating,1,6.0
David Calderisi,1,6.0
Arkie Whiteley,1,6.0
Sophie Vavasseur,2,6.0
Paris P. Pickard,1,6.0
Jacob Collier,1,6.0
Angelo Bardi,1,6.0
Emily Brooke Hands,2,6.0
Billy Beck,1,6.0
Rita Ramnani,2,6.0
Darby Hinton,2,6.0
Siv Klynderud,1,6.0
Lucinda Dryzek,1,6.0
Christin Borge,1,6.0
Arthur Angel,1,6.0
Karolina Morrongiello,1,6.0
